Customer_Age,Dependent_count,Education_Level,Marital_Status,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
26,0,0.050617283950617285,0.466820987654321,0.17885802469135803,36,6,1,4,2773.0,2080,693.0,0.695,3567,73,0.622,0.75
54,2,0.15092592592592594,0.07376543209876543,0.34969135802469137,36,1,2,1,8758.0,1511,7247.0,0.674,7680,89,0.508,0.173
40,3,0.09907407407407408,0.07376543209876543,0.17885802469135803,28,2,2,3,9243.0,2019,7224.0,0.707,7841,82,0.608,0.218
49,4,0.3111111111111111,0.466820987654321,0.34969135802469137,36,3,3,3,1438.3,666,772.3,0.675,4759,90,0.667,0.463
46,3,0.043055555555555555,0.07376543209876543,0.15246913580246912,35,5,3,3,9949.0,0,9949.0,0.574,2207,40,0.481,0.0
65,1,0.3111111111111111,0.38796296296296295,0.10679012345679012,55,5,2,4,6463.0,1660,4803.0,0.995,2336,49,1.722,0.257
48,3,0.15092592592592594,0.38796296296296295,0.17885802469135803,43,6,1,3,5279.0,1115,4164.0,0.549,1642,41,0.519,0.211
56,5,0.3111111111111111,0.38796296296296295,0.17885802469135803,37,4,2,1,2607.0,1702,905.0,0.802,4949,74,0.762,0.653
50,2,0.15092592592592594,0.38796296296296295,0.34969135802469137,36,3,2,2,2528.0,1689,839.0,0.514,4269,78,0.857,0.668
29,1,0.20030864197530865,0.38796296296296295,0.34969135802469137,23,3,1,2,3318.0,927,2391.0,0.934,3011,83,0.804,0.279
43,1,0.15092592592592594,0.38796296296296295,0.13780864197530865,31,4,3,1,2283.0,1470,813.0,0.935,5100,76,0.689,0.644
44,4,0.1449074074074074,0.466820987654321,0.10679012345679012,38,6,1,2,5366.0,968,4398.0,0.992,4558,56,0.75,0.18
39,2,0.09907407407407408,0.466820987654321,0.13780864197530865,31,6,3,2,9871.0,1061,8810.0,0.545,1683,34,0.478,0.107
39,4,0.3111111111111111,0.38796296296296295,0.13780864197530865,26,6,2,0,4534.0,917,3617.0,0.84,4211,66,0.61,0.202
47,3,0.15092592592592594,0.466820987654321,0.17885802469135803,41,5,3,3,7553.0,660,6893.0,0.549,4079,67,0.457,0.087
46,4,0.050617283950617285,0.466820987654321,0.17885802469135803,36,1,2,2,2219.0,1180,1039.0,0.768,8686,91,0.625,0.532
55,1,0.3111111111111111,0.466820987654321,0.15246913580246912,36,3,2,4,34516.0,2102,32414.0,0.912,1612,33,0.737,0.061
53,0,0.15092592592592594,0.38796296296296295,0.13780864197530865,42,1,2,0,13409.0,1168,12241.0,0.625,4031,82,0.745,0.087
41,4,0.3111111111111111,0.07376543209876543,0.34969135802469137,37,5,1,4,7492.0,1399,6093.0,0.533,3668,67,0.675,0.187
39,2,0.3111111111111111,0.466820987654321,0.15246913580246912,21,5,3,3,3281.0,1272,2009.0,0.799,2006,34,0.545,0.388
61,1,0.3111111111111111,0.466820987654321,0.17885802469135803,50,6,2,4,2531.0,2360,171.0,0.955,1263,35,0.591,0.932
51,3,0.3111111111111111,0.466820987654321,0.17885802469135803,36,6,3,2,11512.0,988,10524.0,0.569,1842,32,1.133,0.086
54,2,0.3111111111111111,0.38796296296296295,0.34969135802469137,36,3,1,2,2043.0,1597,446.0,0.814,3553,61,0.694,0.782
41,4,0.15092592592592594,0.466820987654321,0.07438271604938272,34,1,3,3,34516.0,2517,31999.0,0.434,2051,41,1.05,0.073
56,1,0.1449074074074074,0.466820987654321,0.15246913580246912,40,6,1,1,17450.0,2193,15257.0,0.419,1426,38,0.462,0.126
43,3,0.20030864197530865,0.38796296296296295,0.34969135802469137,36,3,3,2,1438.3,0,1438.3,0.689,4401,73,0.698,0.0
68,1,0.3111111111111111,0.466820987654321,0.10679012345679012,56,5,2,3,13860.0,1652,12208.0,1.255,1910,32,1.909,0.119
51,2,0.20030864197530865,0.38796296296296295,0.34969135802469137,47,5,2,3,3069.0,2517,552.0,0.73,4512,83,0.766,0.82
60,1,0.1449074074074074,0.466820987654321,0.17885802469135803,47,6,1,5,3735.0,1175,2560.0,1.036,8193,66,0.65,0.315
27,0,0.3111111111111111,0.38796296296296295,0.34969135802469137,36,6,1,2,1677.0,1598,79.0,0.994,2389,43,0.536,0.953
53,1,0.3111111111111111,0.466820987654321,0.15246913580246912,40,4,3,3,4186.0,0,4186.0,0.888,4590,69,0.816,0.0
29,1,0.1449074074074074,0.466820987654321,0.34969135802469137,21,2,1,3,2832.0,1819,1013.0,0.674,4761,75,0.744,0.642
35,2,0.1449074074074074,0.38796296296296295,0.13780864197530865,21,4,3,3,7766.0,1278,6488.0,0.806,2423,74,0.609,0.165
42,2,0.3111111111111111,0.38796296296296295,0.17885802469135803,28,3,1,3,1711.0,0,1711.0,0.983,4496,77,0.925,0.0
53,2,0.20030864197530865,0.38796296296296295,0.07438271604938272,44,4,2,2,14734.0,1634,13100.0,0.989,1289,23,0.917,0.111
37,1,0.20030864197530865,0.38796296296296295,0.34969135802469137,23,6,3,4,1879.0,1486,393.0,0.836,5202,88,0.692,0.791
55,1,0.050617283950617285,0.466820987654321,0.10679012345679012,42,1,3,3,2953.0,1896,1057.0,0.81,4644,79,0.612,0.642
46,4,0.1449074074074074,0.07376543209876543,0.10679012345679012,34,2,3,1,8110.0,1549,6561.0,0.808,8033,94,0.649,0.191
48,3,0.043055555555555555,0.07376543209876543,0.15246913580246912,33,4,1,2,10292.0,0,10292.0,0.656,15148,111,0.79,0.0
63,0,0.20030864197530865,0.38796296296296295,0.13780864197530865,48,5,3,1,1856.0,0,1856.0,0.5,1805,46,0.769,0.0
57,2,0.15092592592592594,0.466820987654321,0.07438271604938272,45,5,3,3,5266.0,0,5266.0,1.702,1516,29,1.636,0.0
46,3,0.3111111111111111,0.466820987654321,0.15246913580246912,31,5,2,4,26303.0,2376,23927.0,0.583,3586,67,0.914,0.09
43,3,0.3111111111111111,0.07376543209876543,0.15246913580246912,36,4,1,0,5506.0,2129,3377.0,0.705,4024,62,0.55,0.387
49,4,0.3111111111111111,0.466820987654321,0.17885802469135803,41,5,1,2,6250.0,644,5606.0,1.06,2433,41,1.158,0.103
47,2,0.20030864197530865,0.466820987654321,0.10679012345679012,40,5,1,3,2264.0,0,2264.0,0.67,4279,75,0.531,0.0
43,0,0.20030864197530865,0.466820987654321,0.15246913580246912,36,5,3,3,7866.0,0,7866.0,0.747,2843,53,0.828,0.0
45,3,0.050617283950617285,0.466820987654321,0.10679012345679012,38,5,2,1,2883.0,1732,1151.0,0.638,4053,85,0.635,0.601
54,1,0.09907407407407408,0.466820987654321,0.15246913580246912,42,4,1,4,9642.0,2517,7125.0,0.614,1401,35,0.458,0.261
43,3,0.15092592592592594,0.466820987654321,0.34969135802469137,31,4,3,2,5702.0,0,5702.0,0.773,3928,75,0.744,0.0
34,3,0.1449074074074074,0.38796296296296295,0.17885802469135803,27,3,2,4,2313.0,1775,538.0,0.773,4317,68,0.545,0.767
32,3,0.15092592592592594,0.38796296296296295,0.07438271604938272,20,6,2,2,14244.0,1673,12571.0,0.699,2729,66,0.535,0.117
26,0,0.20030864197530865,0.38796296296296295,0.10679012345679012,13,4,3,3,3038.0,1460,1578.0,0.98,2243,38,0.462,0.481
37,3,0.3111111111111111,0.466820987654321,0.10679012345679012,24,3,2,2,10584.0,1550,9034.0,0.692,1567,33,0.32,0.146
48,4,0.20030864197530865,0.466820987654321,0.17885802469135803,42,3,1,3,4206.0,1100,3106.0,0.587,1144,22,1.0,0.262
39,2,0.3111111111111111,0.38796296296296295,0.17885802469135803,36,5,1,1,11314.0,0,11314.0,0.674,3761,70,0.628,0.0
47,4,0.15092592592592594,0.07145061728395062,0.13780864197530865,39,5,2,2,1815.0,740,1075.0,1.124,1931,67,0.718,0.408
45,2,0.043055555555555555,0.38796296296296295,0.10679012345679012,36,4,2,4,7738.0,947,6791.0,0.845,4255,61,0.694,0.122
53,1,0.09907407407407408,0.07376543209876543,0.10679012345679012,36,3,1,3,17054.0,0,17054.0,0.673,4659,72,0.6,0.0
51,3,0.15092592592592594,0.466820987654321,0.15246913580246912,32,6,3,1,1817.0,885,932.0,0.621,3400,67,0.675,0.487
43,4,0.3111111111111111,0.07376543209876543,0.10679012345679012,36,5,2,2,11536.0,2074,9462.0,0.549,4106,81,0.723,0.18
53,1,0.1449074074074074,0.466820987654321,0.34969135802469137,41,4,2,2,2596.0,868,1728.0,0.743,4801,72,0.714,0.334
34,1,0.3111111111111111,0.466820987654321,0.17885802469135803,27,3,1,3,2173.0,0,2173.0,0.922,4392,83,0.766,0.0
26,0,0.3111111111111111,0.38796296296296295,0.34969135802469137,21,4,3,2,1585.0,1535,50.0,0.462,2299,49,0.485,0.968
52,2,0.20030864197530865,0.466820987654321,0.13780864197530865,35,4,4,3,33180.0,511,32669.0,0.681,797,14,0.273,0.015
50,0,0.20030864197530865,0.38796296296296295,0.34969135802469137,43,6,4,2,2670.0,1944,726.0,0.628,4491,65,0.667,0.728
56,1,0.1449074074074074,0.466820987654321,0.15246913580246912,36,6,1,1,9031.0,1535,7496.0,0.69,1602,35,0.591,0.17
48,4,0.3111111111111111,0.38796296296296295,0.15246913580246912,36,4,1,4,1536.0,1017,519.0,0.589,3816,71,0.449,0.662
50,4,0.09907407407407408,0.38796296296296295,0.34969135802469137,36,1,3,1,2446.0,1763,683.0,0.598,4310,75,0.875,0.721
43,3,0.3111111111111111,0.07145061728395062,0.07438271604938272,36,6,1,2,25937.0,0,25937.0,0.936,3785,68,0.7,0.0
62,1,0.1449074074074074,0.466820987654321,0.17885802469135803,43,3,1,1,4760.0,0,4760.0,0.564,1459,20,0.538,0.0
44,4,0.3111111111111111,0.38796296296296295,0.13780864197530865,28,2,2,1,2758.0,461,2297.0,0.58,4244,96,0.778,0.167
44,2,0.15092592592592594,0.38796296296296295,0.13780864197530865,30,6,2,2,9827.0,600,9227.0,0.477,2840,63,0.537,0.061
41,3,0.20030864197530865,0.466820987654321,0.17885802469135803,35,3,3,3,2644.0,1794,850.0,0.863,4081,72,0.8,0.679
50,3,0.3111111111111111,0.466820987654321,0.34969135802469137,40,3,2,2,2925.0,2065,860.0,0.692,3913,47,1.474,0.706
35,3,0.09907407407407408,0.466820987654321,0.13780864197530865,28,4,3,4,6921.0,2159,4762.0,0.895,1931,35,0.75,0.312
48,4,0.09907407407407408,0.38796296296296295,0.13780864197530865,30,4,2,2,3307.0,2234,1073.0,0.818,4006,68,0.838,0.676
59,1,0.1449074074074074,0.07376543209876543,0.10679012345679012,53,1,3,1,3709.0,1197,2512.0,0.824,5557,82,1.0,0.323
49,2,0.1449074074074074,0.466820987654321,0.34969135802469137,35,5,2,3,2081.0,0,2081.0,1.004,4863,87,0.706,0.0
57,2,0.3111111111111111,0.466820987654321,0.34969135802469137,44,3,4,4,6256.0,1530,4726.0,0.647,1629,43,0.344,0.245
46,3,0.043055555555555555,0.38796296296296295,0.34969135802469137,34,4,3,4,2258.0,1600,658.0,0.607,4275,76,0.551,0.709
47,3,0.15092592592592594,0.466820987654321,0.13780864197530865,36,5,3,2,1591.0,894,697.0,0.786,3698,79,1.026,0.562
42,3,0.3111111111111111,0.466820987654321,0.15246913580246912,34,6,3,0,4562.0,2258,2304.0,0.861,3740,55,0.833,0.495
52,0,0.3111111111111111,0.466820987654321,0.34969135802469137,37,3,1,2,1793.0,1284,509.0,0.902,3989,62,0.938,0.716
44,3,0.20030864197530865,0.466820987654321,0.34969135802469137,34,5,3,2,4135.0,1606,2529.0,0.734,3334,56,0.6,0.388
34,3,0.20030864197530865,0.38796296296296295,0.17885802469135803,21,4,1,3,4353.0,1655,2698.0,0.806,2664,81,0.884,0.38
54,3,0.3111111111111111,0.466820987654321,0.10679012345679012,36,6,1,2,4928.0,1805,3123.0,0.641,4767,90,0.698,0.366
51,4,0.3111111111111111,0.466820987654321,0.10679012345679012,41,2,3,5,3853.0,696,3157.0,0.882,2443,38,0.583,0.181
49,1,0.15092592592592594,0.466820987654321,0.17885802469135803,36,2,2,1,1438.3,0,1438.3,0.57,5104,75,0.63,0.0
51,2,0.20030864197530865,0.38796296296296295,0.10679012345679012,36,2,1,2,2319.0,1347,972.0,0.722,7558,85,0.491,0.581
51,2,0.1449074074074074,0.466820987654321,0.13780864197530865,40,2,1,1,3559.0,0,3559.0,0.585,4498,94,0.649,0.0
45,2,0.3111111111111111,0.07376543209876543,0.17885802469135803,40,3,3,2,2259.0,954,1305.0,0.695,1393,35,0.842,0.422
46,2,0.09907407407407408,0.38796296296296295,0.34969135802469137,36,6,1,4,1996.0,1544,452.0,0.919,3760,69,0.683,0.774
41,2,0.15092592592592594,0.466820987654321,0.10679012345679012,21,2,3,1,14746.0,0,14746.0,0.857,14771,127,0.628,0.0
40,3,0.09907407407407408,0.07145061728395062,0.17885802469135803,30,2,2,2,4802.0,1701,3101.0,0.532,4821,66,0.65,0.354
46,3,0.15092592592592594,0.07376543209876543,0.07438271604938272,34,5,2,4,16284.0,0,16284.0,0.889,3018,75,0.5,0.0
47,1,0.1449074074074074,0.466820987654321,0.17885802469135803,36,3,2,3,8168.0,2137,6031.0,0.659,3554,82,0.822,0.262
46,3,0.20030864197530865,0.38796296296296295,0.34969135802469137,36,1,3,2,6636.0,2399,4237.0,0.681,7023,86,0.654,0.362
44,3,0.3111111111111111,0.07145061728395062,0.10679012345679012,36,2,3,3,34516.0,941,33575.0,0.659,12042,117,0.857,0.027
53,3,0.3111111111111111,0.38796296296296295,0.15246913580246912,39,1,2,3,34516.0,1198,33318.0,0.615,4826,70,0.667,0.035
48,4,0.1449074074074074,0.466820987654321,0.10679012345679012,36,2,6,1,7469.0,1216,6253.0,0.771,13614,104,0.6,0.163
57,2,0.20030864197530865,0.07376543209876543,0.34969135802469137,50,5,3,5,3276.0,0,3276.0,0.972,3758,61,0.694,0.0
37,3,0.20030864197530865,0.38796296296296295,0.15246913580246912,24,5,3,2,6590.0,0,6590.0,0.714,2449,67,0.634,0.0
44,3,0.3111111111111111,0.07145061728395062,0.15246913580246912,33,3,3,3,34516.0,0,34516.0,0.483,1120,27,0.35,0.0
54,1,0.1449074074074074,0.466820987654321,0.34969135802469137,40,5,2,4,2178.0,1144,1034.0,1.585,1724,47,1.043,0.525
36,2,0.20030864197530865,0.466820987654321,0.07438271604938272,36,3,1,2,34516.0,939,33577.0,0.826,15552,107,0.754,0.027
48,2,0.15092592592592594,0.07145061728395062,0.15246913580246912,35,5,2,4,5039.0,0,5039.0,0.757,1390,23,0.769,0.0
37,3,0.09907407407407408,0.466820987654321,0.34969135802469137,27,2,1,3,2939.0,1388,1551.0,0.69,5076,84,0.826,0.472
57,0,0.3111111111111111,0.466820987654321,0.15246913580246912,52,4,6,4,2564.0,2379,185.0,0.358,1343,35,0.296,0.928
58,1,0.15092592592592594,0.466820987654321,0.34969135802469137,46,6,3,3,3035.0,1779,1256.0,0.851,4999,83,0.93,0.586
59,2,0.3111111111111111,0.38796296296296295,0.13780864197530865,50,2,4,2,6224.0,0,6224.0,0.801,8291,69,1.029,0.0
44,3,0.15092592592592594,0.38796296296296295,0.17885802469135803,38,5,2,2,1643.0,0,1643.0,0.6,1754,39,0.56,0.0
29,0,0.3111111111111111,0.466820987654321,0.34969135802469137,15,3,1,5,4700.0,0,4700.0,0.617,14723,96,0.655,0.0
44,2,0.050617283950617285,0.466820987654321,0.15246913580246912,37,5,1,1,34058.0,0,34058.0,0.552,4043,57,0.781,0.0
47,3,0.1449074074074074,0.466820987654321,0.34969135802469137,36,3,3,2,1819.0,1235,584.0,0.798,4636,75,0.705,0.679
39,4,0.3111111111111111,0.466820987654321,0.15246913580246912,31,1,3,3,3929.0,542,3387.0,0.811,7773,64,0.73,0.138
43,4,0.3111111111111111,0.466820987654321,0.34969135802469137,30,4,1,3,4829.0,1153,3676.0,0.534,4778,65,0.97,0.239
40,2,0.050617283950617285,0.466820987654321,0.17885802469135803,25,2,2,4,3795.0,2517,1278.0,0.563,1633,32,0.778,0.663
49,2,0.050617283950617285,0.07145061728395062,0.13780864197530865,36,4,2,5,18253.0,2517,15736.0,0.91,3737,73,0.587,0.138
44,1,0.20030864197530865,0.466820987654321,0.17885802469135803,31,2,2,3,4553.0,1538,3015.0,0.514,4999,95,0.557,0.338
32,0,0.15092592592592594,0.466820987654321,0.34969135802469137,24,2,2,3,11511.0,0,11511.0,0.867,14436,123,0.64,0.0
30,2,0.1449074074074074,0.466820987654321,0.34969135802469137,24,4,2,1,2063.0,0,2063.0,0.553,1859,43,0.536,0.0
51,1,0.3111111111111111,0.466820987654321,0.34969135802469137,42,6,2,2,5822.0,2387,3435.0,0.76,1804,49,0.75,0.41
42,4,0.3111111111111111,0.07376543209876543,0.10679012345679012,36,3,3,1,2782.0,1782,1000.0,0.853,4669,93,0.755,0.641
46,5,0.3111111111111111,0.466820987654321,0.34969135802469137,35,6,2,2,2206.0,1722,484.0,0.973,4455,67,0.763,0.781
51,1,0.09907407407407408,0.38796296296296295,0.34969135802469137,36,4,4,2,1737.0,1145,592.0,0.809,1954,42,1.333,0.659
46,4,0.15092592592592594,0.466820987654321,0.17885802469135803,36,1,3,1,1925.0,1202,723.0,0.518,4343,66,0.737,0.624
34,5,0.050617283950617285,0.38796296296296295,0.15246913580246912,28,3,3,2,34516.0,1731,32785.0,0.605,2421,63,0.575,0.05
53,4,0.09907407407407408,0.38796296296296295,0.13780864197530865,42,3,3,3,3096.0,0,3096.0,0.684,4709,87,0.776,0.0
40,4,0.1449074074074074,0.466820987654321,0.15246913580246912,23,6,3,2,9760.0,1657,8103.0,1.134,4542,86,0.87,0.17
49,2,0.3111111111111111,0.466820987654321,0.17885802469135803,45,4,2,0,10541.0,1387,9154.0,0.72,4269,92,0.614,0.132
41,2,0.3111111111111111,0.38796296296296295,0.34969135802469137,32,6,3,2,2250.0,2117,133.0,1.162,1617,31,2.875,0.941
31,1,0.3111111111111111,0.07376543209876543,0.10679012345679012,22,2,2,3,1623.0,0,1623.0,0.501,2126,45,0.364,0.0
48,5,0.15092592592592594,0.38796296296296295,0.10679012345679012,36,4,2,3,7645.0,931,6714.0,0.894,5016,73,0.622,0.122
44,3,0.1449074074074074,0.07376543209876543,0.15246913580246912,13,4,2,3,17846.0,1568,16278.0,1.064,3626,77,0.878,0.088
47,1,0.043055555555555555,0.466820987654321,0.17885802469135803,36,2,3,2,1438.3,0,1438.3,0.838,2584,42,0.448,0.0
50,4,0.20030864197530865,0.38796296296296295,0.07438271604938272,41,4,3,3,6982.0,0,6982.0,1.018,4830,50,0.724,0.0
38,2,0.09907407407407408,0.07145061728395062,0.34969135802469137,32,2,2,6,7385.0,1817,5568.0,1.029,5070,50,0.389,0.246
55,2,0.20030864197530865,0.466820987654321,0.17885802469135803,47,5,3,2,3096.0,2217,879.0,0.799,2011,41,0.783,0.716
48,1,0.1449074074074074,0.38796296296296295,0.34969135802469137,38,5,2,0,2578.0,2424,154.0,0.517,4077,78,0.625,0.94
45,2,0.09907407407407408,0.07376543209876543,0.17885802469135803,39,4,3,4,3076.0,0,3076.0,0.734,2580,50,0.429,0.0
45,4,0.09907407407407408,0.38796296296296295,0.34969135802469137,41,6,3,2,3785.0,2517,1268.0,0.574,2401,54,0.742,0.665
48,3,0.15092592592592594,0.466820987654321,0.07438271604938272,43,5,3,0,6626.0,1558,5068.0,1.02,2838,49,1.333,0.235
53,1,0.050617283950617285,0.38796296296296295,0.17885802469135803,43,5,1,0,2618.0,2026,592.0,0.669,4198,68,0.619,0.774
57,1,0.09907407407407408,0.38796296296296295,0.10679012345679012,46,6,1,1,4283.0,488,3795.0,0.865,4689,65,0.477,0.114
45,3,0.3111111111111111,0.38796296296296295,0.13780864197530865,38,1,3,3,3243.0,1580,1663.0,1.075,15710,122,0.743,0.487
35,2,0.1449074074074074,0.07145061728395062,0.07438271604938272,29,5,1,2,3300.0,1731,1569.0,0.689,1745,27,0.929,0.525
53,2,0.3111111111111111,0.466820987654321,0.34969135802469137,49,4,2,4,1520.0,0,1520.0,0.566,4256,73,0.622,0.0
57,2,0.1449074074074074,0.466820987654321,0.13780864197530865,41,3,3,2,2527.0,1030,1497.0,0.714,2767,43,0.387,0.408
58,0,0.15092592592592594,0.466820987654321,0.10679012345679012,36,6,3,1,4377.0,1500,2877.0,0.789,3900,62,0.938,0.343
52,2,0.3111111111111111,0.38796296296296295,0.17885802469135803,33,5,2,2,6081.0,989,5092.0,1.222,4451,70,0.429,0.163
43,2,0.050617283950617285,0.466820987654321,0.34969135802469137,37,3,3,1,1438.3,0,1438.3,1.004,974,28,0.273,0.0
32,0,0.20030864197530865,0.07145061728395062,0.13780864197530865,27,2,2,2,29081.0,1396,27685.0,2.204,1538,36,0.714,0.048
49,2,0.20030864197530865,0.07145061728395062,0.13780864197530865,42,6,1,2,3017.0,786,2231.0,1.081,1640,37,0.762,0.261
44,4,0.15092592592592594,0.07145061728395062,0.15246913580246912,37,5,1,2,4234.0,972,3262.0,1.707,1348,27,1.7,0.23
46,4,0.3111111111111111,0.38796296296296295,0.15246913580246912,26,4,3,0,1791.0,1337,454.0,0.763,3592,46,0.917,0.747
60,0,0.3111111111111111,0.466820987654321,0.34969135802469137,36,6,2,2,1976.0,1311,665.0,0.995,1498,43,0.536,0.663
43,3,0.09907407407407408,0.466820987654321,0.10679012345679012,36,3,3,3,21922.0,1467,20455.0,0.696,7409,89,0.679,0.067
52,2,0.3111111111111111,0.38796296296296295,0.17885802469135803,44,3,4,2,1538.0,666,872.0,0.642,4808,64,0.684,0.433
33,3,0.3111111111111111,0.466820987654321,0.34969135802469137,25,3,2,2,2307.0,1385,922.0,1.515,2440,48,0.846,0.6
36,0,0.3111111111111111,0.466820987654321,0.13780864197530865,31,5,1,2,7667.0,0,7667.0,0.632,1501,35,0.667,0.0
50,2,0.3111111111111111,0.466820987654321,0.34969135802469137,40,5,3,3,2481.0,1287,1194.0,0.465,1825,51,0.821,0.519
43,2,0.15092592592592594,0.38796296296296295,0.34969135802469137,24,1,1,3,10272.0,1523,8749.0,0.869,14321,113,0.794,0.148
39,2,0.15092592592592594,0.07145061728395062,0.17885802469135803,28,1,2,3,4363.0,0,4363.0,0.714,2596,48,0.846,0.0
36,0,0.15092592592592594,0.466820987654321,0.34969135802469137,24,4,3,2,2570.0,2230,340.0,0.686,1755,42,0.448,0.868
41,3,0.1449074074074074,0.466820987654321,0.07438271604938272,36,1,2,3,34516.0,0,34516.0,0.377,5603,56,0.244,0.0
46,3,0.3111111111111111,0.07376543209876543,0.17885802469135803,27,5,2,3,10931.0,2297,8634.0,0.639,4802,73,0.872,0.21
40,2,0.043055555555555555,0.38796296296296295,0.17885802469135803,36,6,1,3,2797.0,850,1947.0,0.953,3652,64,1.37,0.304
39,1,0.3111111111111111,0.38796296296296295,0.13780864197530865,36,1,3,2,34516.0,1662,32854.0,0.751,13578,105,0.615,0.048
51,1,0.3111111111111111,0.466820987654321,0.34969135802469137,40,3,3,0,2774.0,1362,1412.0,0.866,4802,91,0.685,0.491
51,3,0.20030864197530865,0.38796296296296295,0.17885802469135803,36,6,5,2,3417.0,1482,1935.0,0.705,3651,60,0.818,0.434
42,1,0.20030864197530865,0.466820987654321,0.34969135802469137,36,4,3,1,2190.0,1299,891.0,0.938,5026,77,0.711,0.593
52,1,0.1449074074074074,0.466820987654321,0.17885802469135803,36,2,2,3,2937.0,1633,1304.0,0.857,8235,102,0.522,0.556
56,4,0.15092592592592594,0.466820987654321,0.13780864197530865,47,1,1,3,3426.0,1841,1585.0,0.734,4268,81,0.8,0.537
46,2,0.15092592592592594,0.466820987654321,0.34969135802469137,36,2,3,1,3123.0,1639,1484.0,0.788,4117,76,1.111,0.525
49,4,0.3111111111111111,0.466820987654321,0.34969135802469137,36,1,3,1,6615.0,0,6615.0,0.619,4575,75,0.786,0.0
51,3,0.15092592592592594,0.07145061728395062,0.07438271604938272,44,2,2,3,11954.0,0,11954.0,0.779,7345,93,0.55,0.0
26,1,0.15092592592592594,0.38796296296296295,0.34969135802469137,20,6,3,2,2590.0,1748,842.0,0.626,2804,52,0.486,0.675
32,3,0.3111111111111111,0.466820987654321,0.17885802469135803,20,2,2,2,3264.0,0,3264.0,0.549,6439,63,0.75,0.0
49,1,0.3111111111111111,0.466820987654321,0.34969135802469137,43,5,3,3,1938.0,0,1938.0,0.612,2870,49,0.75,0.0
41,3,0.20030864197530865,0.466820987654321,0.15246913580246912,35,6,1,2,34516.0,1202,33314.0,0.603,1353,33,0.737,0.035
46,4,0.1449074074074074,0.466820987654321,0.17885802469135803,35,3,2,2,9149.0,1566,7583.0,0.971,1790,60,0.765,0.171
39,1,0.15092592592592594,0.466820987654321,0.17885802469135803,36,2,1,3,10830.0,2184,8646.0,0.907,8814,88,0.725,0.202
29,1,0.09907407407407408,0.38796296296296295,0.15246913580246912,19,5,3,3,7010.0,2103,4907.0,1.007,2413,48,1.087,0.3
52,2,0.15092592592592594,0.38796296296296295,0.34969135802469137,45,5,2,2,2155.0,1219,936.0,0.805,4295,77,0.791,0.566
29,0,0.050617283950617285,0.07376543209876543,0.34969135802469137,17,3,2,4,2585.0,2008,577.0,1.266,3519,73,0.622,0.777
34,1,0.20030864197530865,0.466820987654321,0.13780864197530865,27,3,1,2,8063.0,2149,5914.0,0.722,2042,49,0.69,0.267
56,3,0.3111111111111111,0.466820987654321,0.17885802469135803,36,2,3,2,1872.0,661,1211.0,0.756,4970,81,0.929,0.353
47,2,0.3111111111111111,0.38796296296296295,0.34969135802469137,37,6,2,1,15109.0,897,14212.0,0.494,2315,43,0.303,0.059
40,3,0.3111111111111111,0.38796296296296295,0.34969135802469137,36,5,3,1,1516.0,0,1516.0,0.737,2709,54,0.385,0.0
42,2,0.3111111111111111,0.38796296296296295,0.13780864197530865,26,4,3,2,11761.0,1775,9986.0,0.925,4946,73,0.698,0.151
38,3,0.3111111111111111,0.38796296296296295,0.17885802469135803,26,3,2,3,2669.0,0,2669.0,0.67,2271,31,0.722,0.0
26,0,0.20030864197530865,0.38796296296296295,0.17885802469135803,36,5,2,2,2212.0,1670,542.0,0.777,2520,51,0.545,0.755
49,2,0.09907407407407408,0.38796296296296295,0.34969135802469137,41,6,3,1,2018.0,1366,652.0,0.964,4842,69,0.5,0.677
41,3,0.1449074074074074,0.38796296296296295,0.10679012345679012,29,6,3,3,2429.0,1966,463.0,1.046,4775,84,0.787,0.809
51,1,0.20030864197530865,0.38796296296296295,0.34969135802469137,33,6,3,3,2006.0,1608,398.0,1.043,2760,38,0.652,0.802
48,1,0.043055555555555555,0.466820987654321,0.34969135802469137,43,2,3,1,2559.0,1514,1045.0,0.57,4117,69,0.643,0.592
27,1,0.3111111111111111,0.38796296296296295,0.17885802469135803,21,2,3,1,10284.0,787,9497.0,0.739,13355,92,0.84,0.077
52,0,0.1449074074074074,0.466820987654321,0.13780864197530865,36,3,3,2,22720.0,793,21927.0,0.685,1102,27,0.286,0.035
49,0,0.1449074074074074,0.466820987654321,0.13780864197530865,38,1,3,2,3599.0,0,3599.0,0.738,13324,110,0.594,0.0
52,3,0.3111111111111111,0.466820987654321,0.34969135802469137,44,5,5,3,2421.0,2312,109.0,0.674,4219,69,0.605,0.955
56,0,0.15092592592592594,0.466820987654321,0.34969135802469137,45,5,1,1,1737.0,0,1737.0,0.653,4611,73,0.973,0.0
34,2,0.20030864197530865,0.466820987654321,0.13780864197530865,28,3,3,3,2853.0,2420,433.0,0.858,1750,47,0.808,0.848
40,1,0.15092592592592594,0.466820987654321,0.13780864197530865,27,1,3,3,2276.0,1372,904.0,0.564,4159,67,0.718,0.603
